id,name,cat,price,was,desc,badge,days,imgUrl,soferId
,"מזוזה ""סמנט בטון"" גוון בטון ""שמע""- ש כסף 12 ס...",מזוזות,51.9,,"מזוזה ""סמנט בטון"" גוון בטון ""שמע""- ש כסף 12 ס... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24558.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון שחור ""ש"" להבה זהב 12 ס""מ...",מזוזות,106.18,,"מזוזה ""סמנט בטון"" רחבה גוון שחור ""ש"" להבה זהב 12 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24560.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון בטון ""ש"" להבה כסף 25 ס""מ...",מזוזות,188.78,,"מזוזה ""סמנט בטון"" רחבה גוון בטון ""ש"" להבה כסף 25 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24568.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון בטון ""ש"" להבה כסף 30 ס""מ...",מזוזות,212.38,,"מזוזה ""סמנט בטון"" רחבה גוון בטון ""ש"" להבה כסף 30 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24569.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון לבן ""ש"" להבה זהב 12...",מזוזות,106.18,,"מזוזה ""סמנט בטון"" רחבה גוון לבן ""ש"" להבה זהב 12... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24570.jpg,
,"מזוזה אלומיניום 12 ס""מ לבנה ""ש"" מודפסת ללא חורים...",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ לבנה ""ש"" מודפסת ללא חורים... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24591.jpg,
,"מזוזה אלומיניום 15 ס""מ לבנה ""ש"" מודפסת ללא חורים...",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ לבנה ""ש"" מודפסת ללא חורים... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24592.jpg,
,"מזוזה פלסטיק שחורה 12 ס""מ ""ש"" כסף עם פקק גומי...",מזוזות,17.68,,"מזוזה פלסטיק שחורה 12 ס""מ ""ש"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24602.jpg,
,"מזוזה פלסטיק שחורה 15 ס""מ ""ש"" כסף עם פקק גומי...",מזוזות,17.68,,"מזוזה פלסטיק שחורה 15 ס""מ ""ש"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24603.jpg,
,"מזוזה פלסטיק שקופה 12 ס""מ ""ש"" כסף עם פקק גומי...",מזוזות,23.58,,"מזוזה פלסטיק שקופה 12 ס""מ ""ש"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24604.jpg,
,"מזוזה קריסטל מהודרת 20 ס""מ",מזוזות,141.58,,"מזוזה קריסטל מהודרת 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24627.jpg,
,"מזוזה אלומיניום 10 ס""מ כסף מט ""ש"" מודפסת",מזוזות,25.94,,"מזוזה אלומיניום 10 ס""מ כסף מט ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24634.jpg,
,"מזוזה אלומיניום 12 ס""מ כסף מט ""ש"" מודפסת",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ כסף מט ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24635.jpg,
,"מזוזה אלומיניום 15 ס""מ כסף מט ""ש"" מודפסת",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ כסף מט ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24636.jpg,
,"מזוזה ""פולימר בטון"" כותל ""ברוך אתה"" 20 ס""מ - לבן...",מזוזות,94.38,,"מזוזה ""פולימר בטון"" כותל ""ברוך אתה"" 20 ס""מ - לבן... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24641.jpg,
,"מזוזה ""פולימר בטון"" כותל ברכת הבית 15 ס""מ - לבן...",מזוזות,70.78,,"מזוזה ""פולימר בטון"" כותל ברכת הבית 15 ס""מ - לבן... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24642.jpg,
,"מזוזה פולימר בטון כותל ברכת הבית 20 ס""מ - לבן...",מזוזות,94.38,,"מזוזה פולימר בטון כותל ברכת הבית 20 ס""מ - לבן... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24643.jpg,
,"מזוזה ""פולימר בטון"" כותל ברכת הבית 15 ס""מ - גוון...",מזוזות,70.78,,"מזוזה ""פולימר בטון"" כותל ברכת הבית 15 ס""מ - גוון... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24664.jpg,
,"מזוזה פולימר בטון כותל ברכת הבית 20 ס""מ - גוון...",מזוזות,94.38,,"מזוזה פולימר בטון כותל ברכת הבית 20 ס""מ - גוון... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24665.jpg,
,"מזוזה ""פולימר בטון"" כותל ברכת הבית 15 ס""מ - שחור...",מזוזות,70.78,,"מזוזה ""פולימר בטון"" כותל ברכת הבית 15 ס""מ - שחור... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24666.jpg,
,"מזוזה פולימר בטון כותל ברכת הבית 20 ס""מ - שחור...",מזוזות,94.38,,"מזוזה פולימר בטון כותל ברכת הבית 20 ס""מ - שחור... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24667.jpg,
,"מזוזה פולימר כותל ""ברוך אתה"" 15 ס""מ - גוון אפ...",מזוזות,70.78,,"מזוזה פולימר כותל ""ברוך אתה"" 15 ס""מ - גוון אפ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24668.jpg,
,"מזוזה פולימר בטון כותל ""ברוך אתה"" 20 ס""מ - גוון...",מזוזות,94.38,,"מזוזה פולימר בטון כותל ""ברוך אתה"" 20 ס""מ - גוון... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24669.jpg,
,"מזוזה פולימר כותל ""ברוך אתה"" 15 ס""מ - שחור",מזוזות,70.78,,"מזוזה פולימר כותל ""ברוך אתה"" 15 ס""מ - שחור הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24670.jpg,
,"מזוזה פולימר בטון כותל ""ברוך אתה"" 20 ס""מ - שחור...",מזוזות,94.38,,"מזוזה פולימר בטון כותל ""ברוך אתה"" 20 ס""מ - שחור... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24671.jpg,
,"מזוזה פלסטיק שקופה 12 ס""מ ""ש"" כסף עם פלקטה ופקק...",מזוזות,25.94,,"מזוזה פלסטיק שקופה 12 ס""מ ""ש"" כסף עם פלקטה ופקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24672.jpg,
,"מזוזה פלסטיק שקופה 15 ס""מ ""ש"" כסף עם פלקטה ופקק...",מזוזות,25.94,,"מזוזה פלסטיק שקופה 15 ס""מ ""ש"" כסף עם פלקטה ופקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24673.jpg,
,"מזוזה פלסטיק לבנה 12 ס""מ ""ש"" כסף ופס כסף עם פקק גו...",מזוזות,25.94,,"מזוזה פלסטיק לבנה 12 ס""מ ""ש"" כסף ופס כסף עם פקק גו... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24674.jpg,
,"מזוזה פלסטיק לבנה 15 ס""מ ""ש"" כסף ופס כסף עם פקק גומי...",מזוזות,28.3,,"מזוזה פלסטיק לבנה 15 ס""מ ""ש"" כסף ופס כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24675.jpg,
,"מזוזה פלסטיק לבנה 12 ס""מ ""ש"" כסף עם פקק גומי...",מזוזות,25.94,,"מזוזה פלסטיק לבנה 12 ס""מ ""ש"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24678.jpg,
,"מזוזה פלסטיק לבנה 15 ס""מ ""ש"" כסף עם פקק גומי...",מזוזות,28.3,,"מזוזה פלסטיק לבנה 15 ס""מ ""ש"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24679.jpg,
,"מזוזה פלסטיק שחורה 12 ס""מ ""ש"" זהב עם פקק גומי...",מזוזות,25.94,,"מזוזה פלסטיק שחורה 12 ס""מ ""ש"" זהב עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24680.jpg,
,"מזוזה פלסטיק שחורה 15 ס""מ ""ש"" זהב עם פקק גומי...",מזוזות,28.3,,"מזוזה פלסטיק שחורה 15 ס""מ ""ש"" זהב עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24681.jpg,
,"מזוזה אלומיניום 12 ס""מ לבן ""ש"" מודפסת",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ לבן ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24683.jpg,
,"מזוזה אלומיניום 15 ס""מ לבן ""ש"" מודפסת",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ לבן ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24684.jpg,
,"מזוזה אלומיניום 12 ס""מ זהב מט ""ש"" מודפסת",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ זהב מט ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24686.jpg,
,"מזוזה אלומיניום 12 ס""מ שחור מט ""ש"" מודפסת",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ שחור מט ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24692.jpg,
,"מזוזה אלומיניום 15 ס""מ שחור מט ""ש"" מודפסת",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ שחור מט ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24693.jpg,
,"מזוזה אלומניום 15 ס""מ כסף מט פרופיל מיוחד...",מזוזות,23.58,,"מזוזה אלומניום 15 ס""מ כסף מט פרופיל מיוחד... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24712.jpg,
,"מזוזה פלסטיק פסים 12 ס""מ ""ש"" כסף עם פקק גומי...",מזוזות,28.3,,"מזוזה פלסטיק פסים 12 ס""מ ""ש"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24722.jpg,
,"מזוזה פלסטיק פסים 15 ס""מ ""ש"" כסף עם פקק גומי...",מזוזות,28.3,,"מזוזה פלסטיק פסים 15 ס""מ ""ש"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24723.jpg,
,"מזוזה אלומיניום 7 ס""מ כסף מט ""ש"" מודפסת",מזוזות,23.58,,"מזוזה אלומיניום 7 ס""מ כסף מט ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24726.jpg,
,"מזוזה אלומיניום 12 ס""מ צבועה בתלת מימד מטאלי -...",מזוזות,44.82,,"מזוזה אלומיניום 12 ס""מ צבועה בתלת מימד מטאלי -... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24744.webp,
,"מזוזה אלומניום 15 ס""מ ש מתכת ""זהב""",מזוזות,30.66,,"מזוזה אלומניום 15 ס""מ ש מתכת ""זהב"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24746.jpg,
,"מזוזה מהודרת ""פולימר בטון"" דגם שיש ש כסף 12 ס""מ...",מזוזות,77.86,,"מזוזה מהודרת ""פולימר בטון"" דגם שיש ש כסף 12 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24751.jpg,
,"מזוזה מהודרת ""פולימר בטון"" דגם שיש ש כסף 15 ס""מ...",מזוזות,87.3,,"מזוזה מהודרת ""פולימר בטון"" דגם שיש ש כסף 15 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24752.jpg,
,"מזוזה אלומניום 15 ס""מ ש מתכת ""שמפניה""",מזוזות,30.66,,"מזוזה אלומניום 15 ס""מ ש מתכת ""שמפניה"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24753.jpg,
,"מזוזה אלומניום 12 ס""מ ש מתכת ""אפור""",מזוזות,25.94,,"מזוזה אלומניום 12 ס""מ ש מתכת ""אפור"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24754.jpg,
,"מזוזה אלומניום 12 ס""מ ש מתכת ""זהב""",מזוזות,23.58,,"מזוזה אלומניום 12 ס""מ ש מתכת ""זהב"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24755.jpg,
,"מזוזה פולימר בטון 12 ס""מ",מזוזות,94.38,,"מזוזה פולימר בטון 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24756.webp,
,"מזוזה פולימר בטון 20 ס""מ",מזוזות,165.18,,"מזוזה פולימר בטון 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24758.webp,
,"מזוזה פולימר בטון כותל 12 ס""מ",מזוזות,94.38,,"מזוזה פולימר בטון כותל 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24759.webp,
,"מזוזה פולימר בטון כותל 15 ס""מ",מזוזות,94.38,,"מזוזה פולימר בטון כותל 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24760.webp,
,"מזוזה פולימר בטון כותל 20 ס""מ",מזוזות,117.98,,"מזוזה פולימר בטון כותל 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24761.webp,
,"מזוזה פולימר בטון כותל 25 ס""מ",מזוזות,141.58,,"מזוזה פולימר בטון כותל 25 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24762.webp,
,"מזוזה פולימר בטון כותל 30 ס""מ",מזוזות,165.18,,"מזוזה פולימר בטון כותל 30 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24763.webp,
,"מזוזה אלומיניום 12 ס""מ לבן ""ש"" מתכת",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ לבן ""ש"" מתכת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24765.webp,
,"מזוזה ""פולימר בטון"" ""כותל"" 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" ""כותל"" 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24768.jpg,
,"מזוזה ""פולימר בטון"" ברוך אתה 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" ברוך אתה 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24773.jpg,
,"מזוזה ""פולימר בטון"" ברוך אתה 15 ס""מ",מזוזות,70.78,,"מזוזה ""פולימר בטון"" ברוך אתה 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24774.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" ברכת הבית 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24775.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ",מזוזות,70.78,,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24776.jpg,
,"מזוזה ""פולימר בטון"" שמע ישראל 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" שמע ישראל 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24777.jpg,
,"מזוזה ""פולימר בטון"" גוון לבן - ""ש"" להבה 30 ס""מ...",מזוזות,188.78,,"מזוזה ""פולימר בטון"" גוון לבן - ""ש"" להבה 30 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24780.jpg,
,"מזוזה ""פולימר בטון"" גוון שחור - ""ש"" להבה 25 ס""מ...",מזוזות,165.18,,"מזוזה ""פולימר בטון"" גוון שחור - ""ש"" להבה 25 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24816.jpg,
,"מזוזה ""פולימר בטון"" גוון שחור - ""ש"" להבה 30 ס""מ...",מזוזות,188.78,,"מזוזה ""פולימר בטון"" גוון שחור - ""ש"" להבה 30 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24817.jpg,
,"מזוזה ""פולימר בטון"" גוון בטון - ""ש"" להבה 25 ס""מ...",מזוזות,165.18,,"מזוזה ""פולימר בטון"" גוון בטון - ""ש"" להבה 25 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24818.jpg,
,"מזוזה ""פולימר בטון"" גוון בטון - ""ש"" להבה 30 ס""מ...",מזוזות,188.78,,"מזוזה ""פולימר בטון"" גוון בטון - ""ש"" להבה 30 ס""מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24819.jpg,
